Product_Category,Product_Name,Quantity,Payment_Method,Review_Rating,Review_Text,State,Review_Text_sentiment,Review_Text_sentiment_num,Review_Text_sentiment_confidence
Electronics,Laptop,1,Credit Card,4,Good quality,Maharashtra,positive,2,0.9450585246086121
Home & Kitchen,Water Purifier,3,Credit Card,2,Product not as expected,Jharkhand,neutral,1,0.3900465667247772
Beauty,Hair Dryer,1,Cash on Delivery,5,Excellent product!,Odisha,positive,2,0.9557949304580688
Home & Kitchen,Water Purifier,2,UPI,4,Would buy again,Arunachal Pradesh,positive,2,0.8037182092666626
Clothing,Sneakers,5,Debit Card,2,Product not as expected,Nagaland,neutral,1,0.3900465667247772
Electronics,Smartwatch,2,Debit Card,5,Excellent product!,Assam,positive,2,0.9557949304580688
Clothing,T-Shirt,4,Debit Card,4,Would buy again,Arunachal Pradesh,positive,2,0.8037182092666626
Books,Comics,5,Debit Card,3,Okay product,Mizoram,positive,2,0.7045726180076599
Electronics,Tablet,1,Cash on Delivery,1,Never buying again,Bihar,negative,0,0.9667354226112366
Books,Fiction Novel,2,Debit Card,4,Pretty decent,Mizoram,positive,2,0.8838034272193909
Beauty,Face Cream,1,Cash on Delivery,3,Not bad,Maharashtra,neutral,1,0.48498252034187317
Electronics,Smartphone,5,Debit Card,2,Disappointed,Maharashtra,negative,0,0.986985981464386
Beauty,Perfume,5,Credit Card,5,Highly recommend!,Bihar,positive,2,0.9508875012397766
Clothing,Jacket,3,Credit Card,4,Satisfied with the product,Manipur,positive,2,0.9785903692245483
Home & Kitchen,Air Fryer,3,Debit Card,2,Product not as expected,Sikkim,neutral,1,0.3900465667247772
Electronics,Smartwatch,3,Debit Card,1,Very bad product,Telangana,negative,0,0.9768244624137878
Home & Kitchen,Vacuum Cleaner,1,Cash on Delivery,4,Satisfied with the product,Odisha,positive,2,0.9785903692245483
Home & Kitchen,Mixer Grinder,3,Credit Card,4,Satisfied with the product,Uttarakhand,positive,2,0.9785903692245483
Books,Fiction Novel,1,Credit Card,2,Quality could improve,Himachal Pradesh,positive,2,0.8631800413131714
Clothing,Saree,1,Credit Card,2,Not satisfied,Kerala,negative,0,0.9404667615890503
Books,Fiction Novel,1,UPI,4,Good quality,Himachal Pradesh,positive,2,0.9450585246086121
Beauty,Hair Dryer,3,Cash on Delivery,2,Quality could improve,Odisha,positive,2,0.8631800413131714
Books,Comics,5,Cash on Delivery,4,Value for money,Assam,neutral,1,0.5708264708518982
Electronics,Headphones,4,Debit Card,4,Pretty decent,Tripura,positive,2,0.8838034272193909
Home & Kitchen,Vacuum Cleaner,1,Credit Card,2,Disappointed,Mizoram,negative,0,0.986985981464386
Clothing,Saree,3,Credit Card,1,Very bad product,Andhra Pradesh,negative,0,0.9768244624137878
Clothing,Saree,3,Debit Card,5,Loved it!,Bihar,positive,2,0.7877822518348694
Clothing,Jacket,4,UPI,1,Waste of money,Telangana,negative,0,0.994858980178833
Beauty,Perfume,5,Cash on Delivery,3,Fair deal,Sikkim,positive,2,0.757193922996521
Beauty,Face Cream,2,Credit Card,1,Very bad product,Manipur,negative,0,0.9768244624137878
Beauty,Shampoo,2,UPI,1,Very bad product,Goa,negative,0,0.9768244624137878
Clothing,T-Shirt,3,Cash on Delivery,1,Terrible experience,Uttar Pradesh,negative,0,0.9610510468482971
Beauty,Hair Dryer,4,Cash on Delivery,2,Poor packaging,Goa,negative,0,0.9881618618965149
Clothing,Saree,5,UPI,2,Not satisfied,Uttarakhand,negative,0,0.9404667615890503
Beauty,Face Cream,2,Debit Card,3,Okay product,Madhya Pradesh,positive,2,0.7045726180076599
Books,Fiction Novel,5,UPI,2,Product not as expected,Arunachal Pradesh,neutral,1,0.3900465667247772
Electronics,Headphones,5,Cash on Delivery,3,Fair deal,Assam,positive,2,0.757193922996521
Electronics,Laptop,3,Cash on Delivery,3,Average,Maharashtra,neutral,1,0.4617282748222351
Books,Biography,4,Cash on Delivery,2,Disappointed,Tamil Nadu,negative,0,0.986985981464386
Beauty,Perfume,5,Credit Card,5,Highly recommend!,Jharkhand,positive,2,0.9508875012397766
Home & Kitchen,Cookware Set,1,Debit Card,2,Quality could improve,Karnataka,positive,2,0.8631800413131714
Home & Kitchen,Water Purifier,1,Cash on Delivery,4,Would buy again,Odisha,positive,2,0.8037182092666626
Home & Kitchen,Mixer Grinder,4,Debit Card,2,Quality could improve,Telangana,positive,2,0.8631800413131714
Home & Kitchen,Cookware Set,5,Cash on Delivery,3,Fair deal,Manipur,positive,2,0.757193922996521
Electronics,Tablet,4,Cash on Delivery,4,Pretty decent,Tripura,positive,2,0.8838034272193909
Electronics,Headphones,2,Debit Card,1,Terrible experience,Sikkim,negative,0,0.9610510468482971
Beauty,Shampoo,3,Debit Card,4,Value for money,Manipur,neutral,1,0.5708264708518982
Home & Kitchen,Water Purifier,4,UPI,2,Not satisfied,Punjab,negative,0,0.9404667615890503
Electronics,Laptop,3,Debit Card,5,Worth every rupee!,Uttar Pradesh,positive,2,0.900964081287384
Beauty,Perfume,2,UPI,1,Very bad product,Himachal Pradesh,negative,0,0.9768244624137878
Electronics,Headphones,1,Credit Card,3,Average,Karnataka,neutral,1,0.4617282748222351
Books,Children's Book,5,Cash on Delivery,4,Would buy again,West Bengal,positive,2,0.8037182092666626
Home & Kitchen,Cookware Set,3,Credit Card,4,Would buy again,Uttar Pradesh,positive,2,0.8037182092666626
Clothing,T-Shirt,5,Cash on Delivery,4,Satisfied with the product,Goa,positive,2,0.9785903692245483
Beauty,Hair Dryer,2,Cash on Delivery,3,Not bad,Gujarat,neutral,1,0.48498252034187317
Clothing,Sneakers,4,Credit Card,5,Loved it!,Goa,positive,2,0.7877822518348694
Electronics,Tablet,2,Cash on Delivery,2,Not satisfied,Assam,negative,0,0.9404667615890503
Home & Kitchen,Vacuum Cleaner,2,UPI,2,Disappointed,Telangana,negative,0,0.986985981464386
Electronics,Smartphone,2,Credit Card,2,Disappointed,Punjab,negative,0,0.986985981464386
Clothing,Jacket,1,Credit Card,4,Satisfied with the product,Himachal Pradesh,positive,2,0.9785903692245483
Beauty,Lipstick,2,Credit Card,2,Product not as expected,West Bengal,neutral,1,0.3900465667247772
Home & Kitchen,Mixer Grinder,3,Cash on Delivery,1,Very bad product,Sikkim,negative,0,0.9768244624137878
Beauty,Hair Dryer,3,Credit Card,3,Average,Bihar,neutral,1,0.4617282748222351
Clothing,Jeans,3,Credit Card,4,Good quality,Maharashtra,positive,2,0.9450585246086121
Electronics,Headphones,4,Cash on Delivery,3,Could be better,Nagaland,positive,2,0.750451922416687
Clothing,Jacket,1,Debit Card,5,Worth every rupee!,Andhra Pradesh,positive,2,0.900964081287384
Electronics,Tablet,5,Cash on Delivery,2,Quality could improve,Andhra Pradesh,positive,2,0.8631800413131714
Home & Kitchen,Water Purifier,3,Cash on Delivery,4,Good quality,Madhya Pradesh,positive,2,0.9450585246086121
Electronics,Tablet,5,Cash on Delivery,4,Good quality,Bihar,positive,2,0.9450585246086121
Home & Kitchen,Mixer Grinder,3,UPI,5,Loved it!,Andhra Pradesh,positive,2,0.7877822518348694
Books,Children's Book,1,Cash on Delivery,3,Fair deal,Goa,positive,2,0.757193922996521
Books,Biography,3,Credit Card,2,Quality could improve,Rajasthan,positive,2,0.8631800413131714
Electronics,Headphones,3,Debit Card,2,Disappointed,Meghalaya,negative,0,0.986985981464386
Electronics,Smartwatch,2,Credit Card,4,Would buy again,Manipur,positive,2,0.8037182092666626
Clothing,Jeans,5,Debit Card,5,Highly recommend!,Tamil Nadu,positive,2,0.9508875012397766
Clothing,Saree,2,UPI,1,Defective item,Madhya Pradesh,negative,0,0.9707651734352112
Electronics,Smartwatch,4,UPI,3,Average,West Bengal,neutral,1,0.4617282748222351
Electronics,Smartphone,4,Cash on Delivery,4,Value for money,Sikkim,neutral,1,0.5708264708518982
Home & Kitchen,Mixer Grinder,5,UPI,3,Fair deal,Telangana,positive,2,0.757193922996521
Beauty,Perfume,2,Cash on Delivery,2,Disappointed,Punjab,negative,0,0.986985981464386
Books,Children's Book,5,Debit Card,3,Average,Telangana,neutral,1,0.4617282748222351
Home & Kitchen,Water Purifier,4,Cash on Delivery,5,Highly recommend!,Meghalaya,positive,2,0.9508875012397766
Beauty,Perfume,2,Cash on Delivery,3,Could be better,Jharkhand,positive,2,0.750451922416687
Books,Comics,2,UPI,2,Product not as expected,Punjab,neutral,1,0.3900465667247772
Clothing,Sneakers,5,UPI,3,Okay product,Uttarakhand,positive,2,0.7045726180076599
Electronics,Tablet,4,Cash on Delivery,2,Quality could improve,Punjab,positive,2,0.8631800413131714
Beauty,Hair Dryer,4,Cash on Delivery,2,Quality could improve,Kerala,positive,2,0.8631800413131714
Beauty,Hair Dryer,4,UPI,5,Worth every rupee!,Tamil Nadu,positive,2,0.900964081287384
Home & Kitchen,Vacuum Cleaner,4,Cash on Delivery,3,Average,Sikkim,neutral,1,0.4617282748222351
Clothing,T-Shirt,1,UPI,1,Very bad product,Tamil Nadu,negative,0,0.9768244624137878
Beauty,Perfume,1,Debit Card,1,Terrible experience,Sikkim,negative,0,0.9610510468482971
Beauty,Shampoo,1,UPI,2,Quality could improve,Madhya Pradesh,positive,2,0.8631800413131714
Books,Children's Book,1,Credit Card,4,Satisfied with the product,Uttar Pradesh,positive,2,0.9785903692245483
Beauty,Shampoo,2,Credit Card,2,Poor packaging,Jharkhand,negative,0,0.9881618618965149
Beauty,Lipstick,1,Credit Card,2,Not satisfied,Assam,negative,0,0.9404667615890503
Beauty,Face Cream,3,Cash on Delivery,1,Waste of money,Chhattisgarh,negative,0,0.994858980178833
Books,Biography,3,UPI,1,Waste of money,Chhattisgarh,negative,0,0.994858980178833
Books,Comics,5,Credit Card,3,Average,Andhra Pradesh,neutral,1,0.4617282748222351
Home & Kitchen,Water Purifier,4,Debit Card,2,Disappointed,Gujarat,negative,0,0.986985981464386
Clothing,Jacket,3,Credit Card,3,Could be better,Bihar,positive,2,0.750451922416687
Beauty,Face Cream,5,Cash on Delivery,4,Good quality,Uttarakhand,positive,2,0.9450585246086121
Electronics,Smartwatch,4,UPI,2,Not satisfied,Andhra Pradesh,negative,0,0.9404667615890503
Home & Kitchen,Mixer Grinder,3,Debit Card,3,Okay product,Tamil Nadu,positive,2,0.7045726180076599
Books,Biography,5,UPI,2,Poor packaging,Gujarat,negative,0,0.9881618618965149
Clothing,Jacket,2,UPI,4,Would buy again,West Bengal,positive,2,0.8037182092666626
Books,Biography,3,UPI,1,Terrible experience,Andhra Pradesh,negative,0,0.9610510468482971
Books,Biography,5,Credit Card,5,Fantastic quality!,Gujarat,positive,2,0.9278391599655151
Beauty,Face Cream,3,Cash on Delivery,3,Fair deal,Meghalaya,positive,2,0.757193922996521
Home & Kitchen,Water Purifier,3,UPI,1,Very bad product,Rajasthan,negative,0,0.9768244624137878
Books,Fiction Novel,5,Cash on Delivery,3,Fair deal,Chhattisgarh,positive,2,0.757193922996521
Electronics,Tablet,4,UPI,2,Disappointed,Rajasthan,negative,0,0.986985981464386
Beauty,Shampoo,5,Cash on Delivery,2,Product not as expected,Haryana,neutral,1,0.3900465667247772
Electronics,Smartphone,4,Cash on Delivery,4,Pretty decent,Maharashtra,positive,2,0.8838034272193909
Beauty,Face Cream,3,Cash on Delivery,4,Would buy again,Uttarakhand,positive,2,0.8037182092666626
Clothing,T-Shirt,1,Debit Card,5,Worth every rupee!,Rajasthan,positive,2,0.900964081287384
Home & Kitchen,Vacuum Cleaner,3,Credit Card,4,Pretty decent,West Bengal,positive,2,0.8838034272193909
Books,Science Textbook,3,Debit Card,4,Would buy again,Uttar Pradesh,positive,2,0.8037182092666626
Books,Biography,1,Credit Card,4,Satisfied with the product,Nagaland,positive,2,0.9785903692245483
Beauty,Hair Dryer,4,Cash on Delivery,2,Quality could improve,Gujarat,positive,2,0.8631800413131714
Home & Kitchen,Vacuum Cleaner,3,Debit Card,2,Poor packaging,Assam,negative,0,0.9881618618965149
Home & Kitchen,Vacuum Cleaner,1,Cash on Delivery,2,Quality could improve,Jharkhand,positive,2,0.8631800413131714
Beauty,Face Cream,2,UPI,4,Value for money,Tripura,neutral,1,0.5708264708518982
Clothing,Jeans,2,Cash on Delivery,1,Very bad product,Manipur,negative,0,0.9768244624137878
Electronics,Laptop,2,UPI,5,Worth every rupee!,Chhattisgarh,positive,2,0.900964081287384
Clothing,Jacket,1,Cash on Delivery,5,Loved it!,Meghalaya,positive,2,0.7877822518348694
Beauty,Face Cream,5,UPI,5,Worth every rupee!,Maharashtra,positive,2,0.900964081287384
Beauty,Shampoo,4,UPI,3,Could be better,Andhra Pradesh,positive,2,0.750451922416687
Books,Comics,3,Credit Card,5,Loved it!,Bihar,positive,2,0.7877822518348694
Beauty,Shampoo,4,Cash on Delivery,5,Fantastic quality!,Goa,positive,2,0.9278391599655151
Beauty,Perfume,1,UPI,3,Fair deal,Chhattisgarh,positive,2,0.757193922996521
Home & Kitchen,Mixer Grinder,5,Credit Card,3,Fair deal,Telangana,positive,2,0.757193922996521
Books,Children's Book,4,Cash on Delivery,4,Would buy again,Tamil Nadu,positive,2,0.8037182092666626
Books,Comics,4,Debit Card,2,Quality could improve,Manipur,positive,2,0.8631800413131714
Home & Kitchen,Water Purifier,2,Credit Card,5,Worth every rupee!,Meghalaya,positive,2,0.900964081287384
Books,Comics,4,Debit Card,1,Waste of money,Meghalaya,negative,0,0.994858980178833
Clothing,Sneakers,4,Cash on Delivery,4,Would buy again,Andhra Pradesh,positive,2,0.8037182092666626
Electronics,Smartwatch,3,Debit Card,2,Product not as expected,West Bengal,neutral,1,0.3900465667247772
Electronics,Headphones,5,Cash on Delivery,1,Waste of money,Manipur,negative,0,0.994858980178833
Clothing,T-Shirt,2,UPI,5,Loved it!,Odisha,positive,2,0.7877822518348694
Beauty,Lipstick,2,Credit Card,1,Defective item,Haryana,negative,0,0.9707651734352112
Clothing,Jeans,2,Debit Card,5,Excellent product!,Gujarat,positive,2,0.9557949304580688
Clothing,Sneakers,2,Cash on Delivery,3,Not bad,Jharkhand,neutral,1,0.48498252034187317
Electronics,Tablet,4,Cash on Delivery,3,Fair deal,Odisha,positive,2,0.757193922996521
Books,Comics,4,Debit Card,2,Poor packaging,Uttarakhand,negative,0,0.9881618618965149
Home & Kitchen,Mixer Grinder,5,Cash on Delivery,4,Good quality,Uttarakhand,positive,2,0.9450585246086121
Books,Comics,1,Credit Card,3,Okay product,Madhya Pradesh,positive,2,0.7045726180076599
Books,Comics,4,UPI,4,Would buy again,Arunachal Pradesh,positive,2,0.8037182092666626
Clothing,T-Shirt,2,Cash on Delivery,3,Not bad,Karnataka,neutral,1,0.48498252034187317
Electronics,Headphones,5,Credit Card,1,Terrible experience,Andhra Pradesh,negative,0,0.9610510468482971
Books,Fiction Novel,5,UPI,4,Would buy again,Bihar,positive,2,0.8037182092666626
Home & Kitchen,Mixer Grinder,3,Credit Card,2,Not satisfied,Rajasthan,negative,0,0.9404667615890503
Electronics,Laptop,1,Debit Card,3,Okay product,West Bengal,positive,2,0.7045726180076599
Clothing,Jacket,5,Cash on Delivery,3,Not bad,Tamil Nadu,neutral,1,0.48498252034187317
Home & Kitchen,Cookware Set,4,Credit Card,1,Very bad product,Maharashtra,negative,0,0.9768244624137878
Beauty,Lipstick,2,Credit Card,5,Worth every rupee!,Maharashtra,positive,2,0.900964081287384
Clothing,Sneakers,1,Cash on Delivery,2,Product not as expected,West Bengal,neutral,1,0.3900465667247772
Home & Kitchen,Cookware Set,4,Debit Card,3,Okay product,Meghalaya,positive,2,0.7045726180076599
Books,Fiction Novel,3,Debit Card,3,Average,Telangana,neutral,1,0.4617282748222351
Books,Science Textbook,5,Debit Card,5,Fantastic quality!,Odisha,positive,2,0.9278391599655151
Beauty,Lipstick,3,Credit Card,1,Terrible experience,Punjab,negative,0,0.9610510468482971
Books,Comics,2,Debit Card,1,Very bad product,Telangana,negative,0,0.9768244624137878
Electronics,Laptop,1,UPI,4,Pretty decent,Nagaland,positive,2,0.8838034272193909
Electronics,Smartwatch,3,Debit Card,1,Very bad product,Jharkhand,negative,0,0.9768244624137878
Clothing,Jeans,5,Cash on Delivery,3,Average,Arunachal Pradesh,neutral,1,0.4617282748222351
Electronics,Tablet,3,Debit Card,5,Worth every rupee!,Meghalaya,positive,2,0.900964081287384
Books,Science Textbook,1,Debit Card,5,Highly recommend!,Madhya Pradesh,positive,2,0.9508875012397766
Clothing,Jeans,2,Debit Card,3,Not bad,Meghalaya,neutral,1,0.48498252034187317
Electronics,Laptop,3,Credit Card,3,Okay product,Mizoram,positive,2,0.7045726180076599
Beauty,Face Cream,5,Credit Card,2,Poor packaging,Odisha,negative,0,0.9881618618965149
Books,Comics,3,UPI,1,Defective item,Telangana,negative,0,0.9707651734352112
Beauty,Shampoo,2,Cash on Delivery,3,Average,Punjab,neutral,1,0.4617282748222351
Books,Children's Book,4,UPI,3,Could be better,Sikkim,positive,2,0.750451922416687
Books,Science Textbook,4,UPI,4,Pretty decent,Uttarakhand,positive,2,0.8838034272193909
Home & Kitchen,Mixer Grinder,5,Credit Card,4,Value for money,West Bengal,neutral,1,0.5708264708518982
Beauty,Perfume,5,Debit Card,4,Value for money,Meghalaya,neutral,1,0.5708264708518982
Clothing,T-Shirt,5,UPI,4,Would buy again,Haryana,positive,2,0.8037182092666626
Clothing,Saree,1,Cash on Delivery,1,Very bad product,Tamil Nadu,negative,0,0.9768244624137878
Beauty,Lipstick,5,Credit Card,3,Not bad,Arunachal Pradesh,neutral,1,0.48498252034187317
Electronics,Laptop,5,UPI,1,Very bad product,Mizoram,negative,0,0.9768244624137878
Books,Fiction Novel,1,Credit Card,5,Excellent product!,Andhra Pradesh,positive,2,0.9557949304580688
Clothing,Saree,1,UPI,4,Satisfied with the product,Maharashtra,positive,2,0.9785903692245483
Electronics,Headphones,4,Debit Card,4,Value for money,Odisha,neutral,1,0.5708264708518982
Clothing,Sneakers,4,Debit Card,4,Good quality,Karnataka,positive,2,0.9450585246086121
Home & Kitchen,Mixer Grinder,2,Credit Card,5,Highly recommend!,Nagaland,positive,2,0.9508875012397766
Electronics,Tablet,3,Cash on Delivery,3,Average,Assam,neutral,1,0.4617282748222351
Beauty,Lipstick,3,Debit Card,5,Worth every rupee!,Himachal Pradesh,positive,2,0.900964081287384
Clothing,T-Shirt,4,UPI,5,Worth every rupee!,Rajasthan,positive,2,0.900964081287384
Beauty,Perfume,1,Debit Card,5,Worth every rupee!,Maharashtra,positive,2,0.900964081287384
Electronics,Smartwatch,4,UPI,5,Worth every rupee!,Meghalaya,positive,2,0.900964081287384
Clothing,Jacket,1,UPI,3,Okay product,Bihar,positive,2,0.7045726180076599
Clothing,Jacket,5,Credit Card,5,Worth every rupee!,Meghalaya,positive,2,0.900964081287384
Beauty,Lipstick,4,Credit Card,4,Would buy again,Punjab,positive,2,0.8037182092666626
Books,Fiction Novel,3,Cash on Delivery,1,Terrible experience,Rajasthan,negative,0,0.9610510468482971
Electronics,Tablet,2,Credit Card,3,Okay product,Kerala,positive,2,0.7045726180076599
Clothing,Saree,4,Credit Card,1,Defective item,Manipur,negative,0,0.9707651734352112
Beauty,Shampoo,5,UPI,1,Defective item,Tamil Nadu,negative,0,0.9707651734352112
Clothing,Jacket,1,Credit Card,3,Fair deal,Maharashtra,positive,2,0.757193922996521
Home & Kitchen,Cookware Set,3,UPI,2,Not satisfied,Andhra Pradesh,negative,0,0.9404667615890503
Books,Science Textbook,1,Debit Card,3,Okay product,Goa,positive,2,0.7045726180076599
Home & Kitchen,Water Purifier,5,Debit Card,3,Average,Jharkhand,neutral,1,0.4617282748222351
Books,Fiction Novel,3,Debit Card,5,Highly recommend!,Telangana,positive,2,0.9508875012397766
Home & Kitchen,Vacuum Cleaner,5,Cash on Delivery,5,Worth every rupee!,Gujarat,positive,2,0.900964081287384
Home & Kitchen,Water Purifier,3,UPI,1,Never buying again,Meghalaya,negative,0,0.9667354226112366
Home & Kitchen,Mixer Grinder,1,Cash on Delivery,3,Average,Kerala,neutral,1,0.4617282748222351
Home & Kitchen,Cookware Set,2,Credit Card,2,Not satisfied,Manipur,negative,0,0.9404667615890503
Electronics,Laptop,4,Debit Card,5,Fantastic quality!,Haryana,positive,2,0.9278391599655151
Clothing,Jacket,3,Cash on Delivery,4,Good quality,Mizoram,positive,2,0.9450585246086121
Clothing,Jacket,3,Cash on Delivery,5,Highly recommend!,Haryana,positive,2,0.9508875012397766
Books,Biography,1,Cash on Delivery,2,Disappointed,Odisha,negative,0,0.986985981464386
Beauty,Face Cream,3,UPI,5,Loved it!,Sikkim,positive,2,0.7877822518348694
Books,Biography,5,Cash on Delivery,5,Fantastic quality!,Karnataka,positive,2,0.9278391599655151
Clothing,Jacket,4,Credit Card,5,Highly recommend!,Punjab,positive,2,0.9508875012397766
Beauty,Face Cream,4,Cash on Delivery,3,Not bad,West Bengal,neutral,1,0.48498252034187317
Books,Science Textbook,2,UPI,1,Waste of money,Uttarakhand,negative,0,0.994858980178833
Home & Kitchen,Air Fryer,4,Debit Card,2,Poor packaging,Tamil Nadu,negative,0,0.9881618618965149
Electronics,Smartwatch,1,Credit Card,5,Worth every rupee!,Sikkim,positive,2,0.900964081287384
Electronics,Tablet,2,UPI,3,Not bad,Manipur,neutral,1,0.48498252034187317
Beauty,Shampoo,5,Cash on Delivery,1,Terrible experience,Chhattisgarh,negative,0,0.9610510468482971
Home & Kitchen,Cookware Set,4,Debit Card,4,Satisfied with the product,Jharkhand,positive,2,0.9785903692245483
Clothing,T-Shirt,2,UPI,2,Product not as expected,Telangana,neutral,1,0.3900465667247772
Electronics,Headphones,5,Cash on Delivery,1,Defective item,Tamil Nadu,negative,0,0.9707651734352112
Home & Kitchen,Cookware Set,4,Debit Card,2,Not satisfied,Madhya Pradesh,negative,0,0.9404667615890503
Home & Kitchen,Mixer Grinder,1,UPI,3,Not bad,Maharashtra,neutral,1,0.48498252034187317
Beauty,Hair Dryer,2,Debit Card,3,Fair deal,Uttarakhand,positive,2,0.757193922996521
Electronics,Laptop,2,Debit Card,3,Okay product,Sikkim,positive,2,0.7045726180076599
Electronics,Laptop,5,Credit Card,4,Value for money,Rajasthan,neutral,1,0.5708264708518982
Electronics,Smartphone,4,Cash on Delivery,3,Okay product,Telangana,positive,2,0.7045726180076599
Electronics,Laptop,2,Cash on Delivery,3,Fair deal,Kerala,positive,2,0.757193922996521
Clothing,T-Shirt,4,Cash on Delivery,4,Value for money,Uttar Pradesh,neutral,1,0.5708264708518982
Electronics,Tablet,3,Cash on Delivery,4,Pretty decent,Meghalaya,positive,2,0.8838034272193909
Clothing,T-Shirt,2,Cash on Delivery,2,Quality could improve,Uttar Pradesh,positive,2,0.8631800413131714
Home & Kitchen,Cookware Set,5,UPI,1,Defective item,West Bengal,negative,0,0.9707651734352112
Home & Kitchen,Mixer Grinder,2,UPI,4,Value for money,Goa,neutral,1,0.5708264708518982
Beauty,Shampoo,2,Debit Card,3,Not bad,Punjab,neutral,1,0.48498252034187317
Clothing,Jeans,2,Debit Card,4,Satisfied with the product,Gujarat,positive,2,0.9785903692245483
Books,Science Textbook,1,UPI,4,Pretty decent,Jharkhand,positive,2,0.8838034272193909
Beauty,Shampoo,3,Credit Card,4,Would buy again,Tamil Nadu,positive,2,0.8037182092666626
Home & Kitchen,Mixer Grinder,5,UPI,1,Very bad product,Telangana,negative,0,0.9768244624137878
Home & Kitchen,Water Purifier,2,UPI,4,Pretty decent,Assam,positive,2,0.8838034272193909
Clothing,Saree,5,Debit Card,4,Satisfied with the product,Sikkim,positive,2,0.9785903692245483
Electronics,Smartwatch,3,Debit Card,3,Okay product,Meghalaya,positive,2,0.7045726180076599
Clothing,T-Shirt,2,Debit Card,1,Defective item,Chhattisgarh,negative,0,0.9707651734352112
Books,Children's Book,1,Credit Card,4,Satisfied with the product,Goa,positive,2,0.9785903692245483
Clothing,Sneakers,5,Credit Card,3,Fair deal,Gujarat,positive,2,0.757193922996521
Home & Kitchen,Mixer Grinder,1,Debit Card,2,Not satisfied,Goa,negative,0,0.9404667615890503
Home & Kitchen,Air Fryer,1,UPI,2,Product not as expected,Punjab,neutral,1,0.3900465667247772
Home & Kitchen,Vacuum Cleaner,4,Debit Card,4,Pretty decent,Meghalaya,positive,2,0.8838034272193909
Home & Kitchen,Mixer Grinder,2,Credit Card,1,Terrible experience,Bihar,negative,0,0.9610510468482971
Beauty,Perfume,5,Debit Card,3,Okay product,Uttar Pradesh,positive,2,0.7045726180076599
Electronics,Smartwatch,5,Debit Card,4,Value for money,Maharashtra,neutral,1,0.5708264708518982
Books,Children's Book,4,UPI,3,Average,Meghalaya,neutral,1,0.4617282748222351
Clothing,T-Shirt,1,Cash on Delivery,1,Never buying again,Jharkhand,negative,0,0.9667354226112366
Beauty,Lipstick,4,Credit Card,5,Excellent product!,Haryana,positive,2,0.9557949304580688
Books,Biography,3,Debit Card,4,Pretty decent,Gujarat,positive,2,0.8838034272193909
Home & Kitchen,Air Fryer,4,Debit Card,5,Fantastic quality!,Nagaland,positive,2,0.9278391599655151
Beauty,Perfume,5,Cash on Delivery,2,Product not as expected,Arunachal Pradesh,neutral,1,0.3900465667247772
Home & Kitchen,Air Fryer,4,Debit Card,5,Fantastic quality!,Andhra Pradesh,positive,2,0.9278391599655151
Books,Science Textbook,3,Debit Card,2,Product not as expected,Kerala,neutral,1,0.3900465667247772
Electronics,Smartphone,5,Credit Card,1,Waste of money,Himachal Pradesh,negative,0,0.994858980178833
Clothing,Jeans,1,Credit Card,3,Not bad,Kerala,neutral,1,0.48498252034187317
Clothing,Jacket,4,Debit Card,4,Pretty decent,Sikkim,positive,2,0.8838034272193909
Electronics,Smartwatch,1,Cash on Delivery,2,Not satisfied,Goa,negative,0,0.9404667615890503
Beauty,Hair Dryer,2,Cash on Delivery,5,Excellent product!,Goa,positive,2,0.9557949304580688
Clothing,Sneakers,1,Cash on Delivery,3,Average,Uttarakhand,neutral,1,0.4617282748222351
Books,Children's Book,2,Cash on Delivery,5,Fantastic quality!,West Bengal,positive,2,0.9278391599655151
Beauty,Face Cream,3,Debit Card,2,Quality could improve,Mizoram,positive,2,0.8631800413131714
Clothing,T-Shirt,5,Cash on Delivery,1,Never buying again,Arunachal Pradesh,negative,0,0.9667354226112366
Electronics,Tablet,4,Cash on Delivery,3,Okay product,Uttar Pradesh,positive,2,0.7045726180076599
Books,Science Textbook,2,Credit Card,3,Not bad,Assam,neutral,1,0.48498252034187317
Electronics,Tablet,2,UPI,4,Satisfied with the product,Karnataka,positive,2,0.9785903692245483
Books,Comics,4,Debit Card,2,Quality could improve,Maharashtra,positive,2,0.8631800413131714
Home & Kitchen,Cookware Set,2,Cash on Delivery,2,Quality could improve,Bihar,positive,2,0.8631800413131714
Electronics,Smartphone,1,UPI,2,Poor packaging,Punjab,negative,0,0.9881618618965149
Electronics,Tablet,4,Debit Card,5,Excellent product!,Haryana,positive,2,0.9557949304580688
Clothing,Jeans,4,Credit Card,1,Never buying again,Bihar,negative,0,0.9667354226112366
Clothing,Sneakers,4,UPI,5,Loved it!,Nagaland,positive,2,0.7877822518348694
Beauty,Perfume,2,Cash on Delivery,1,Defective item,Haryana,negative,0,0.9707651734352112
Clothing,Jacket,2,Debit Card,4,Good quality,Meghalaya,positive,2,0.9450585246086121
Clothing,Saree,4,Cash on Delivery,5,Excellent product!,Himachal Pradesh,positive,2,0.9557949304580688
Beauty,Shampoo,2,UPI,3,Average,Karnataka,neutral,1,0.4617282748222351
Beauty,Perfume,5,Cash on Delivery,2,Not satisfied,Uttar Pradesh,negative,0,0.9404667615890503
Books,Fiction Novel,5,Credit Card,2,Quality could improve,Kerala,positive,2,0.8631800413131714
Clothing,T-Shirt,3,Debit Card,4,Satisfied with the product,Tripura,positive,2,0.9785903692245483
